	time	heart	temp	temp1	temenv	Red_AC	IR_AC	body	step	bodymove	breathe	movetypr	movepower	Red_DC	IR_DC	sig	overall	energy	test1	test2	test3	test4	if_body_abnormal
222	2020/10/11 9:30:38	95	36.04	36.29	91	65	63	2	0	68	25	1	9	66	69	1	40	0.03	76	36.13	19.1	1	0
223	2020-10-11 09:30:41	7	101	76	2	0	91	28	211	105	1	6	1	64	1	40]}							1
224	2020/10/11 9:30:44	101	36.04	36.29	91	72	76	2	0	44	22	1	4	52	62	1	40	0.03	76	36.13	19.09	1	0
225	2020/10/11 9:30:47	100	36.03	36.29	91	73	79	2	0	85	21	1	3	54	63	1	40	0.03	76	36.13	19.09	1	0
226	2020-10-11 09:30:50	0																					1
227	2020/10/11 9:30:50	97	36.03	36.29	91	79	83	2	0	1	20	1	2	49	60	1	40	0.03	76	36.13	19.09	1	0
228	2020/10/11 9:30:56	91	36.03	36.29	91	62	70	2	0	87	20	1	2	48	60	4	40	0.02	76	36.06	19.08	1	0
229	2020/10/11 9:30:59	92	36.02	36.29	91	49	54	2	0	1	20	1	1	48	60	4	40	0.02	76	36.06	19.08	1	0
230	2020/10/11 9:31:02	92	36.02	36.28	91	41	42	2	0	1	21	1	1	48	60	4	40	0.02	76	36.06	19.08	1	0
231	2020/10/11 9:31:05	95	36.02	36.28	91	33	34	2	0	1	21	1	1	48	60	4	40	0.03	77	36.06	19.08	1	0
232	2020/10/11 9:31:08	97	36.02	36.28	91	29	29	2	0	1	22	1	1	47	60	4	40	0.03	78	36.06	19.08	1	0
233	2020-10-11 09:31:11	7	100	78	2	0	91	1	211	105	1	1	1	60	4	40]}							1
234	2020/10/11 9:31:14	101	36.02	36.28	91	23	25	2	0	125	24	1	1	47	60	4	40	0.03	79	36.06	19.03	1	0
235	2020/10/11 9:31:17	102	36.02	36.28	91	25	25	2	0	1	25	1	1	47	60	4	40	0.03	79	36.06	19	1	0
236	2020/10/11 9:31:20	102	36.02	36.28	91	26	25	2	0	255	25	2	15	52	62	4	40	0.07	80	36.06	18.99	1	0
237	2020/10/11 9:31:23	100	36.02	36.28	91	26	25	2	0	172	26	2	10	49	61	4	40	0.06	80	36.06	18.98	1	0
238	2020/10/11 9:31:26	100	36.02	36.28	91	28	25	2	0	255	27	2	10	49	61	4	40	0.06	80	36.06	18.98	1	0
239	2020/10/11 9:31:29	99	36.02	36.29	92	32	30	2	0	128	27	1	8	49	62	4	40	0.03	80	36.06	18.8	1	0
240	2020/10/11 9:31:32	99	36.02	36.29	92	34	29	2	0	19	28	1	5	49	61	4	40	0.03	80	36.06	18.71	1	0
241	2020/10/11 9:31:35	96	36.02	36.29	92	34	25	2	0	1	28	1	3	48	60	4	40	0.03	79	36.06	18.67	1	0
242	2020/10/11 9:31:38	97	36.02	36.29	92	29	23	2	0	37	29	1	2	48	60	4	40	0.03	78	36.06	18.65	1	0
243	2020-10-11 09:31:41	7	104	78	2	0	92	25	211	106	1	2	1	60	4	40]}							1
244	2020/10/11 9:31:44	105	36.02	36.29	92	17	25	2	0	31	29	1	1	49	61	4	40	0.03	78	36	18.63	1	0
245	2020/10/11 9:31:47	106	36.02	36.29	92	17	25	3	0	255	29	1	7	48	58	4	40	0.03	78	36	18.63	1	0
246	2020/10/11 9:31:50	105	36.01	36.29	92	17	26	1	0	255	29	2	15	50	60	4	40	0.07	77	36	18.63	1	0
247	2020-10-11 09:31:53	6	106	78	2	0	92	118	211	106	2	12	3	62	4	40]}							1
248	2020/10/11 9:31:53	106	36.01	36.29	92	16	26	2	0	118	29	2	12	51	62	4	40	0.07	78	36	18.62	1	0
249	2020/10/11 9:31:56	101	36.01	36.29	92	16	26	2	0	202	28	2	10	62	67	4	40	0.06	78	36	18.62	1	0
250	2020-10-11 09:31:57	2																					1
251	2020/10/11 9:31:59	99	36.01	36.29	92	16	26	1	0	73	28	1	7	59	65	4	40	0.03	78	36	18.62	1	0
252	2020/10/11 9:32:02	95	36.01	36.29	92	16	26	2	0	255	27	1	9	50	59	1	40	0.03	78	36	18.62	1	0
253	2020/10/11 9:32:05	92	36.01	36.29	92	18	28	2	0	255	27	2	10	49	59	1	40	0.06	78	36	18.62	1	0
254	2020/10/11 9:32:08	92	36.01	36.29	92	18	28	2	0	255	27	2	10	49	59	1	40	0.06	78	36	18.62	1	0
255	2020-10-11 09:32:11	7	88	78	1	0	92	255	211	106	2	28	1	55	1	40]}							1
256	2020-10-11 09:32:12	2																					1
257	2020/10/11 9:32:14	88	36.01	36.29	92	26	31	1	0	255	27	2	28	43	55	1	40	0.06	78	36	18.62	1	0
258	2020-10-11 09:32:15	2																					1
259	2020/10/11 9:32:17	88	36.01	36.29	92	27	33	1	0	255	26	2	30	42	53	1	40	0.06	78	36	18.62	1	0
260	2020/10/11 9:32:20	87	36.01	36.29	92	27	33	2	0	255	26	2	25	29	45	1	40	0.05	78	36	18.62	1	0
261	2020/10/11 9:32:23	85	36.01	36.29	92	27	33	2	0	255	26	2	31	43	53	1	40	0.05	78	36	18.62	1	0
262	2020/10/11 9:32:26	84	36	36.29	92	28	36	1	0	255	25	2	29	42	52	1	40	0.05	78	36	18.62	1	0
263	2020/10/11 9:32:29	82	36	36.29	92	28	36	2	0	255	25	2	25	40	51	1	40	0.05	78	36	18.62	1	0
264	2020/10/11 9:32:32	80	36	36.29	92	31	40	2	0	138	25	2	16	40	50	1	40	0.05	78	36	18.62	1	0
265	2020/10/11 9:32:35	78	36	36.29	92	36	44	2	0	255	24	2	12	39	49	1	40	0.05	78	36	18.62	1	0
266	2020-10-11 09:32:36	2																					1
267	2020/10/11 9:32:38	76	36	36.29	92	41	47	2	0	255	23	2	16	29	43	1	40	0.05	77	36	18.62	1	0
268	2020-10-11 09:32:39	2																					1
269	2020-10-11 09:32:41	7	75	78	1	0	92	255	211	106	2	22	1	62	1	40]}							1
270	2020/10/11 9:32:44	75	36	36.29	92	44	48	1	0	255	23	2	22	57	62	1	40	0.05	78	36	18.62	1	0
271	2020/10/11 9:32:47	75	36	36.29	92	44	48	1	0	92	22	2	15	62	65	1	40	0.05	78	36	18.62	1	0
272	2020-10-11 09:32:50	0																					1
273	2020/10/11 9:32:50	75	36	36.29	92	52	52	1	0	55	22	2	10	67	69	1	40	0.05	77	36	18.62	1	0
274	2020/10/11 9:32:56	91	36	36.29	92	64	44	1	0	1	22	1	4	65	69	4	40	0.02	78	36	18.62	1	0
275	2020-10-11 09:32:57	2																					1
276	2020/10/11 9:32:59	109	36	36.29	92	60	32	1	0	1	22	1	3	64	68	4	40	0.04	78	36	18.62	1	0
277	2020/10/11 9:33:02	115	36	36.29	93	58	28	1	0	227	23	1	6	56	64	4	40	0.04	77	36	18.47	1	0
278	2020-10-11 09:33:05	6	123	78	1	0	93	255	210	106	2	29	3	69	1	40]}							1
279	2020/10/11 9:33:05	120	36	36.29	93	58	28	1	0	255	24	2	20	62	70	1	40	0.08	77	35.94	18.39	1	0
280	2020/10/11 9:33:08	123	36	36.28	93	58	28	1	0	255	25	2	29	65	69	1	40	0.08	78	35.94	18.35	1	0
281	2020-10-11 09:33:11	7	122	77	1	0	93	1	210	106	2	12	1	70	1	40]}							1
282	2020/10/11 9:33:14	122	35.99	36.28	93	56	29	1	0	1	28	2	12	69	70	1	40	0.08	77	35.94	18.33	1	1
283	2020/10/11 9:33:17	118	35.99	36.28	92	61	32	1	0	1	29	1	7	68	69	1	40	0.04	77	35.94	18.48	1	1
284	2020/10/11 9:33:20	117	35.99	36.28	92	56	27	1	0	1	31	1	5	67	69	1	40	0.04	78	35.94	18.55	1	1
285	2020/10/11 9:33:23	116	35.99	36.28	92	54	26	1	0	1	33	1	3	67	69	1	40	0.04	77	35.94	18.59	1	1
286	2020/10/11 9:33:26	114	35.99	36.28	92	52	17	1	0	1	35	1	2	66	69	1	40	0.04	78	35.94	18.6	1	1
287	2020/10/11 9:33:29	115	35.99	36.28	92	47	18	1	0	1	36	1	2	64	68	1	40	0.04	77	35.94	18.61	1	1
288	2020/10/11 9:33:32	116	35.99	36.28	93	43	21	1	0	1	38	1	1	63	69	1	40	0.04	78	35.94	18.46	1	1
289	2020/10/11 9:33:35	118	35.99	36.28	93	42	16	1	0	1	39	1	1	61	68	1	40	0.04	78	35.94	18.39	1	1
290	2020/10/11 9:33:38	115	35.99	36.28	93	43	22	1	0	1	40	1	1	61	69	1	40	0.04	77	35.94	18.35	1	1
291	2020-10-11 09:33:41	7	113	78	1	0	93	1	210	106	1	1	1	69	1	40]}							1
292	2020/10/11 9:33:44	113	35.98	36.28	93	75	44	1	0	1	42	1	1	61	69	1	40	0.04	78	35.94	18.33	1	1
293	2020-10-11 09:33:45	2																					1
294	2020/10/11 9:33:47	111	35.98	36.28	93	80	44	1	0	1	42	1	1	60	68	1	40	0.04	78	35.94	18.32	1	1
295	2020-10-11 09:33:50	0																					1
296	2020/10/11 9:33:50	108	35.98	36.28	93	80	42	1	0	255	42	1	7	52	61	1	40	0.04	78	35.94	18.32	1	1
297	2020/10/11 9:33:56	104	35.98	36.28	93	78	30	1	0	1	39	1	3	56	63	4	40	0.03	77	35.94	18.32	1	1
298	2020/10/11 9:33:59	105	35.98	36.28	93	72	28	1	0	1	38	1	2	55	63	4	40	0.03	77	35.94	18.31	1	1
299	2020/10/11 9:34:02	105	35.97	36.28	93	64	26	1	0	1	37	1	2	55	63	4	40	0.03	77	35.94	18.31	1	1
300	2020/10/11 9:34:05	104	35.97	36.28	93	59	25	1	0	1	36	1	1	55	63	4	40	0.03	76	35.94	18.31	1	1
301	2020/10/11 9:34:08	102	35.97	36.28	93	54	22	1	0	1	35	1	1	54	63	4	40	0.03	75	35.94	18.31	1	1
302	2020-10-11 09:34:11	7	98	74	1	0	93	1	210	106	1	1	1	64	4	40]}							1
303	2020/10/11 9:34:14	98	35.97	36.28	93	32	15	1	0	1	34	1	1	53	64	4	40	0.03	74	35.94	18.31	1	1
304	2020/10/11 9:34:17	93	35.97	36.27	93	28	15	1	0	1	32	1	1	53	64	4	40	0.02	73	35.94	18.31	1	1
305	2020/10/11 9:34:20	89	35.97	36.27	93	26	14	1	0	1	31	1	1	53	64	4	40	0.02	72	35.94	18.31	1	1
306	2020/10/11 9:34:23	86	35.97	36.27	93	25	15	1	0	1	29	1	1	53	64	4	40	0.02	72	35.94	18.31	1	1
307	2020/10/11 9:34:26	85	35.96	36.27	93	25	17	1	0	1	28	1	1	54	64	4	40	0.02	71	35.94	18.31	1	1
308	2020/10/11 9:34:29	83	35.96	36.27	93	27	17	1	0	1	27	1	1	54	64	4	40	0.02	70	35.94	18.31	1	1
309	2020/10/11 9:34:32	82	35.96	36.27	93	27	17	1	0	255	27	2	11	47	59	4	40	0.05	70	35.94	18.31	1	1
310	2020/10/11 9:34:35	81	35.96	36.27	93	28	16	2	0	255	27	2	19	45	57	4	40	0.05	70	35.94	18.31	1	1
311	2020-10-11 09:34:36	2																					1
312	2020/10/11 9:34:38	80	35.96	36.27	93	28	16	2	0	255	26	2	20	42	53	4	40	0.05	70	35.94	18.31	1	1
313	2020-10-11 09:34:39	2																					1
314	2020-10-11 09:34:41	6	78	70	1	0	93	255	210	106	2	25	3	49	1	40]}							1
315	2020-10-11 09:34:41	7	78	70	1	0	93	255	210	106	2	25	1	49	1	40]}							1
316	2020-10-11 09:34:42	2																					1
317	2020/10/11 9:34:44	78	35.96	36.27	93	29	16	1	0	255	26	2	25	34	49	1	40	0.05	70	35.94	18.31	1	1
318	2020/10/11 9:34:47	77	35.96	36.27	93	29	16	2	0	255	26	2	25	36	50	1	40	0.05	70	35.94	18.31	1	1
319	2020-10-11 09:34:49	0																					1
320	2020/10/11 9:34:50	76	35.96	36.27	93	29	16	1	0	255	25	2	31	41	52	1	40	0.05	70	35.94	18.3	1	1
321	2020-10-11 09:34:53	6	74	70	2	0	93	255	210	107	2	26	3	50	4	40]}							1
322	2020-10-11 09:34:54	2																					1
323	2020/10/11 9:34:56	74	35.96	36.27	93	30	17	2	0	255	24	2	26	39	50	4	40	0.05	70	35.94	18.3	1	1
324	2020-10-11 09:34:57	2																					1
325	2020/10/11 9:34:59	73	35.96	36.27	93	36	20	2	0	255	24	2	22	42	51	4	40	0.05	70	35.94	18.3	1	1
326	2020/10/11 9:35:02	73	35.96	36.27	93	36	20	2	0	255	23	2	19	28	43	1	40	0.05	70	35.94	18.3	1	1
327	2020/10/11 9:35:05	73	35.96	36.27	93	45	24	2	0	25	23	2	12	25	41	1	40	0.05	70	35.94	18.29	1	1
328	2020-10-11 09:35:06	2																					1
329	2020/10/11 9:35:08	74	35.97	36.28	93	51	31	3	0	255	22	2	10	38	50	1	40	0.05	70	35.94	18.29	1	1
330	2020-10-11 09:35:11	7	76	70	1	0	93	1	210	107	1	6	1	67	1	40]}							1
331	2020/10/11 9:35:14	76	35.97	36.28	93	85	49	1	0	1	20	1	6	64	67	1	40	0.02	70	35.94	18.29	1	1
332	2020/10/11 9:35:17	78	35.97	36.28	93	104	72	1	0	1	20	1	4	63	67	1	40	0.02	70	35.94	18.29	1	1
333	2020/10/11 9:35:20	76	35.97	36.28	93	105	64	1	0	1	20	1	3	62	66	1	40	0.02	70	35.94	18.29	1	1
334	2020/10/11 9:35:23	77	35.97	36.28	93	101	58	1	0	1	20	1	2	61	66	1	40	0.02	70	35.94	18.29	1	1
335	2020/10/11 9:35:26	79	35.97	36.28	93	87	50	1	0	1	21	1	1	61	66	1	40	0.02	70	35.94	18.29	1	1
336	2020/10/11 9:35:29	85	35.98	36.28	93	72	43	1	0	1	23	1	1	60	66	1	40	0.02	70	35.94	18.29	1	1
337	2020/10/11 9:35:32	86	35.98	36.28	93	50	27	1	0	24	24	1	1	59	65	1	40	0.02	70	35.94	18.29	1	1
338	2020/10/11 9:35:35	92	35.98	36.28	93	50	27	1	0	255	27	1	3	63	67	1	40	0.02	70	35.94	18.29	1	1
339	2020/10/11 9:35:38	97	35.98	36.29	93	46	27	1	0	1	30	1	2	64	68	1	40	0.03	70	35.94	18.29	1	1
340	2020-10-11 09:35:41	7	105	70	1	0	93	1	210	107	1	1	1	66	1	40]}							1
341	2020/10/11 9:35:44	105	35.98	36.29	93	80	45	1	0	1	33	1	1	62	66	1	40	0.03	70	35.94	18.29	1	1
342	2020/10/11 9:35:47	113	35.98	36.29	93	85	57	1	0	1	33	1	1	61	67	1	40	0.04	70	35.94	18.29	1	1
343	2020-10-11 09:35:49	0																					1
344	2020/10/11 9:35:50	119	35.98	36.29	93	79	40	1	0	1	32	1	1	60	67	1	40	0.04	70	35.94	18.29	1	1
345	2020/10/11 9:35:56	116	35.99	36.29	93	56	35	1	0	1	31	1	1	58	67	4	40	0.04	70	35.94	18.29	1	1
346	2020/10/11 9:35:59	116	35.99	36.29	93	62	38	1	0	118	31	1	3	56	65	4	40	0.04	70	35.94	18.29	1	1
347	2020/10/11 9:36:02	115	35.99	36.29	93	62	38	1	0	255	32	1	4	57	64	4	40	0.04	70	35.94	18.29	1	1
348	2020/10/11 9:36:05	113	35.99	36.29	93	78	44	1	0	1	32	1	3	59	64	4	40	0.04	70	35.94	18.29	1	1
349	2020/10/11 9:36:08	112	35.99	36.29	93	79	46	1	0	1	33	1	2	58	64	4	40	0.04	70	35.94	18.29	1	1
350	2020-10-11 09:36:11	7	112	70	1	0	93	1	210	107	1	1	1	65	4	40]}							1
351	2020/10/11 9:36:14	112	35.99	36.29	93	84	49	1	0	1	34	1	1	58	65	4	40	0.04	70	35.94	18.29	1	1
352	2020/10/11 9:36:17	106	35.99	36.29	93	80	47	1	0	1	33	1	1	57	64	4	40	0.03	70	35.94	18.29	1	1
353	2020/10/11 9:36:20	103	35.99	36.29	93	72	43	1	0	1	32	1	1	57	65	4	40	0.03	70	35.94	18.29	1	1
354	2020/10/11 9:36:23	99	35.99	36.29	93	61	38	1	0	1	31	1	1	56	65	4	40	0.03	70	35.94	18.29	1	1
355	2020/10/11 9:36:26	94	35.99	36.29	93	51	34	1	0	1	30	1	1	56	65	4	40	0.03	70	35.94	18.29	1	1
356	2020/10/11 9:36:29	87	35.99	36.29	93	44	32	1	0	1	29	1	1	56	64	4	40	0.02	70	35.94	18.29	1	1
357	2020/10/11 9:36:32	84	35.99	36.29	93	36	24	1	0	1	28	1	1	55	65	4	40	0.02	70	35.94	18.29	1	1
358	2020/10/11 9:36:35	83	36	36.29	93	26	19	1	0	1	27	1	1	55	65	4	40	0.02	70	35.94	18.29	1	0
359	2020/10/11 9:36:38	81	36	36.29	93	26	21	1	0	1	27	1	1	56	65	4	40	0.02	70	35.94	18.29	1	0
360	2020-10-11 09:36:41	7	82	70	2	0	93	255	210	107	2	26	1	55	4	40]}							1
361	2020/10/11 9:36:44	82	36	36.3	93	29	22	2	0	255	27	2	26	44	55	4	40	0.05	70	35.94	18.29	1	0
362	2020/10/11 9:36:47	83	36	36.3	93	32	23	2	0	255	27	2	22	42	53	4	40	0.05	70	35.94	18.29	1	0
363	2020-10-11 09:36:48	2																					1
364	2020-10-11 09:36:50	2																					1
365	2020/10/11 9:36:50	83	36	36.3	93	33	27	1	0	255	27	2	31	42	54	4	40	0.05	70	35.94	18.29	1	0
366	2020/10/11 9:36:53	82	36	36.3	93	33	28	1	0	255	27	2	35	39	52	4	40	0.05	70	35.94	18.29	1	0
367	2020/10/11 9:36:56	82	36	36.3	93	35	36	1	0	255	27	2	28	32	47	1	40	0.05	70	35.94	18.29	1	0
368	2020/10/11 9:36:59	81	36	36.3	93	35	36	2	0	255	27	2	25	44	54	1	40	0.05	70	35.94	18.29	1	0
369	2020-10-11 09:37:02	6	79	70	2	0	93	255	210	107	2	36	3	52	1	40]}							1
370	2020/10/11 9:37:02	80	36	36.3	93	39	46	1	0	255	27	2	37	44	54	1	40	0.05	70	35.94	18.29	1	0
371	2020-10-11 09:37:05	2																					1
372	2020/10/11 9:37:05	79	36	36.3	93	44	62	2	0	255	26	2	29	42	51	1	40	0.05	70	35.94	18.29	1	0
373	2020/10/11 9:37:08	80	36	36.3	93	44	62	2	0	255	26	2	24	26	41	1	40	0.05	70	35.94	18.29	1	0
374	2020-10-11 09:37:11	2																					1
375	2020-10-11 09:37:11	7	79	70	2	0	93	1	210	107	2	15	1	38	1	40]}							1
376	2020/10/11 9:37:14	78	36	36.3	93	44	66	1	0	249	26	2	10	61	65	1	40	0.05	70	35.94	18.29	1	0
377	2020/10/11 9:37:17	78	36	36.3	93	58	68	1	0	1	25	1	6	66	69	1	40	0.02	70	35.94	18.29	1	0
378	2020/10/11 9:37:20	81	36	36.3	93	67	60	1	0	1	24	1	4	66	69	1	40	0.02	70	35.94	18.29	1	0
379	2020/10/11 9:37:23	84	36	36.3	94	49	62	1	0	1	24	1	3	64	68	1	40	0.02	70	35.94	18.24	1	0
380	2020/10/11 9:37:26	89	36	36.3	94	31	47	1	0	1	25	1	2	64	68	1	40	0.02	70	35.94	18.22	1	0
381	2020/10/11 9:37:29	99	36	36.3	94	29	47	1	0	1	27	1	1	63	67	1	40	0.03	70	35.94	18.21	1	0
382	2020/10/11 9:37:32	106	36	36.3	94	35	54	1	0	1	29	1	1	62	67	1	40	0.03	70	35.94	18.2	1	0
383	2020/10/11 9:37:35	113	35.99	36.3	94	68	76	1	0	25	30	1	1	62	67	1	40	0.04	70	35.94	18.2	1	1
384	2020/10/11 9:37:38	114	35.99	36.3	94	74	85	1	0	1	31	1	1	62	67	1	40	0.04	70	35.94	18.19	1	1
385	2020-10-11 09:37:41	7	118	70	1	0	94	1	210	107	1	1	1	67	1	40]}							1
386	2020/10/11 9:37:44	119	35.99	36.29	94	70	40	1	0	1	31	1	1	61	67	1	40	0.04	70	35.94	18.19	1	1
387	2020/10/11 9:37:47	117	35.99	36.29	94	65	33	1	0	1	32	1	1	60	67	1	40	0.04	70	35.94	18.19	1	1
388	2020-10-11 09:37:49	0																					1
389	2020/10/11 9:37:50	114	35.99	36.29	94	69	38	1	0	1	32	1	1	60	68	1	40	0.04	70	35.94	18.19	1	1
390	2020/10/11 9:37:56	103	35.99	36.29	94	86	52	1	0	1	34	1	1	60	68	4	40	0.03	70	35.94	18.19	1	1
391	2020/10/11 9:37:59	99	35.98	36.29	94	76	48	1	0	1	35	1	1	60	68	4	40	0.03	70	35.94	18.19	1	1
392	2020/10/11 9:38:02	98	35.98	36.29	94	55	40	1	0	1	36	1	1	59	68	4	40	0.03	70	35.94	18.19	1	1
393	2020-10-11 09:38:05	2																					1
394	2020/10/11 9:38:05	98	35.98	36.29	94	44	37	1	0	1	37	1	1	59	68	4	40	0.03	70	35.94	18.19	1	1
395	2020/10/11 9:38:08	98	35.98	36.29	94	44	37	1	0	255	38	1	3	49	59	4	40	0.03	70	35.94	18.19	1	1
396	2020-10-11 09:38:11	7	96	70	1	0	94	31	209	107	1	2	1	65	1	40]}							1
397	2020/10/11 9:38:14	96	35.98	36.29	94	56	35	1	0	1	40	1	2	59	64	1	40	0.03	70	35.94	18.19	1	1
398	2020/10/11 9:38:17	95	35.98	36.29	94	47	33	1	0	1	41	1	1	59	65	1	40	0.03	70	35.94	18.19	1	1
399	2020/10/11 9:38:20	93	35.98	36.29	94	34	30	1	0	1	41	1	1	59	65	1	40	0.02	70	35.94	18.19	1	1
400	2020/10/11 9:38:23	93	35.98	36.29	94	43	30	1	0	1	40	1	1	57	64	1	40	0.02	70	35.94	18.19	1	1
401	2020/10/11 9:38:26	94	35.98	36.29	94	52	34	1	0	1	38	1	1	57	64	1	40	0.03	70	35.94	18.19	1	1
402	2020/10/11 9:38:29	95	35.97	36.29	94	61	39	1	0	1	37	1	1	56	65	1	40	0.03	70	35.94	18.19	1	1
403	2020/10/11 9:38:32	95	35.97	36.29	94	66	41	1	0	1	35	1	1	56	65	1	40	0.03	70	35.94	18.19	1	1
404	2020/10/11 9:38:35	94	35.97	36.29	94	63	39	1	0	1	33	1	1	56	65	1	40	0.03	70	35.94	18.19	1	1
405	2020/10/11 9:38:38	95	35.97	36.29	94	57	37	1	0	1	32	1	1	60	68	1	40	0.03	70	35.94	18.19	1	1
406	2020-10-11 09:38:41	7	93	70	1	0	94	1	209	107	1	1	1	66	1	40]}							1
407	2020/10/11 9:38:44	94	35.97	36.29	94	68	40	1	0	1	29	1	1	57	66	1	40	0.03	70	35.94	18.19	1	1
408	2020/10/11 9:38:47	94	35.97	36.29	94	64	31	1	0	2	29	1	1	57	66	1	40	0.03	70	35.94	18.19	1	1
409	2020-10-11 09:38:49	0																					1
410	2020/10/11 9:38:50	93	35.97	36.29	94	64	31	3	0	255	28	3	40	46	59	1	40	0.06	70	35.94	18.19	1	1
411	2020-10-11 09:38:56	2																					1
412	2020/10/11 9:38:56	90	35.97	36.29	94	61	32	1	0	255	28	2	34	42	55	4	40	0.06	70	35.94	18.14	1	1
413	2020-10-11 09:38:59	2																					1
414	2020/10/11 9:38:59	89	35.97	36.29	94	61	34	3	0	255	28	3	40	52	61	4	40	0.06	70	35.94	18.11	1	1
415	2020-10-11 09:39:02	6	87	70	2	0	94	255	209	108	2	35	3	41	1	40]}							1
416	2020/10/11 9:39:02	87	35.97	36.29	94	61	34	2	0	255	28	2	35	25	41	1	40	0.05	70	35.94	18.1	1	1
417	2020/10/11 9:39:05	84	35.97	36.29	94	61	34	2	0	255	28	2	32	46	56	1	40	0.05	70	35.94	18.09	1	1
418	2020/10/11 9:39:08	82	35.98	36.29	94	61	37	2	0	255	28	2	35	51	57	1	40	0.05	70	35.94	18.09	1	1
419	2020-10-11 09:39:11	7	80	70	2	0	94	255	209	108	2	30	1	53	1	40]}							1
420	2020-10-11 09:39:14	2																					1
421	2020/10/11 9:39:14	78	35.98	36.29	94	62	44	2	0	178	28	2	21	42	53	1	40	0.05	70	35.94	18.09	1	1
422	2020-10-11 09:39:17	2																					1
423	2020/10/11 9:39:17	76	35.98	36.29	94	62	51	1	0	255	28	2	26	49	57	1	40	0.05	70	35.94	18.09	1	1
424	2020/10/11 9:39:20	76	35.98	36.29	94	63	54	2	0	255	28	2	18	27	42	1	40	0.05	70	35.94	18.09	1	1
425	2020-10-11 09:39:23	2																					1
426	2020/10/11 9:39:23	76	35.98	36.3	94	67	59	2	0	53	27	2	12	25	41	1	40	0.05	70	35.94	18.08	1	1
427	2020-10-11 09:39:26	2																					1
428	2020/10/11 9:39:26	77	35.99	36.3	94	67	59	2	0	255	27	2	19	49	60	1	40	0.05	70	35.94	18.08	1	1
429	2020/10/11 9:39:29	77	35.99	36.3	94	67	59	1	0	255	27	2	15	72	74	1	40	0.05	70	35.94	18.08	1	1
430	2020/10/11 9:39:32	77	35.99	36.3	94	79	65	1	0	1	26	2	10	72	74	1	40	0.05	70	35.94	18.08	1	1
431	2020/10/11 9:39:35	77	35.99	36.3	94	85	64	1	0	1	26	1	6	71	73	1	40	0.02	70	35.94	18.08	1	1
432	2020/10/11 9:39:38	77	35.99	36.3	94	79	57	1	0	1	25	1	4	71	73	1	40	0.02	70	35.94	18.08	1	1
433	2020-10-11 09:39:41	7	79	70	1	0	94	1	209	108	1	3	1	72	1	40]}							1
434	2020/10/11 9:39:44	83	35.99	36.3	94	86	71	1	0	1	26	1	2	69	72	1	40	0.02	70	35.94	18.08	1	1
435	2020/10/11 9:39:47	91	36	36.3	94	105	76	1	0	1	27	1	1	68	72	1	40	0.02	70	35.94	18.08	1	0
436	2020-10-11 09:39:49	0																					1
437	2020/10/11 9:39:50	103	36	36.3	94	131	82	1	0	1	28	1	1	68	72	1	40	0.03	70	35.94	18.08	1	0
438	2020/10/11 9:39:56	115	36	36.3	94	81	50	1	0	1	30	1	1	66	71	4	40	0.04	70	35.94	18.08	1	0
439	2020/10/11 9:39:59	120	36	36.3	94	58	43	1	0	1	32	1	1	66	71	4	40	0.05	70	35.94	18.08	1	1
440	2020/10/11 9:40:02	127	36	36.31	94	47	29	1	0	1	34	1	1	65	71	4	40	0.05	70	35.94	18.08	1	1
441	2020-10-11 09:40:05	2																					1
442	2020/10/11 9:40:05	130	36	36.31	94	50	31	1	0	1	35	1	1	63	70	4	40	0.05	70	35.94	18.08	1	1
443	2020-10-11 09:40:08	2																					1
444	2020/10/11 9:40:08	129	36	36.31	94	50	31	1	0	255	36	1	6	59	66	4	40	0.05	70	35.94	18.08	1	1
445	2020-10-11 09:40:11	7	125	70	1	0	94	255	209	108	1	6	1	70	1	40]}							1
446	2020/10/11 9:40:14	122	36	36.31	94	54	48	1	0	25	37	1	4	68	71	1	40	0.05	70	36	18.08	1	1
447	2020/10/11 9:40:17	117	36	36.31	94	68	62	1	0	1	38	1	2	68	71	1	40	0.04	70	36	18.08	1	1
448	2020/10/11 9:40:20	113	36.01	36.31	94	71	51	1	0	1	38	1	2	68	71	1	40	0.04	70	36	18.08	1	1
449	2020/10/11 9:40:23	108	36.01	36.31	94	66	42	1	0	1	39	1	1	67	71	1	40	0.04	70	36	18.08	1	1
450	2020/10/11 9:40:26	104	36.01	36.31	94	55	35	1	0	1	40	1	1	65	70	1	40	0.03	70	36	18.08	1	1
451	2020/10/11 9:40:29	103	36.01	36.31	94	53	35	1	0	20	41	1	1	67	71	1	40	0.03	70	36	18.08	1	1
452	2020/10/11 9:40:32	101	36.01	36.31	94	66	43	1	0	1	41	1	1	67	71	1	40	0.03	70	36	18.08	1	1
453	2020/10/11 9:40:35	99	36.01	36.31	94	68	49	1	0	1	41	1	1	66	71	1	40	0.03	70	36	18.08	1	1
454	2020/10/11 9:40:38	94	36.01	36.31	94	59	36	1	0	1	41	1	1	65	71	1	40	0.03	70	36	18.08	1	1
455	2020-10-11 09:40:41	7	93	70	1	0	94	1	209	108	1	1	1	71	1	40]}							1
456	2020-10-11 09:40:44	2																					1
457	2020/10/11 9:40:44	96	36.01	36.31	94	46	25	1	0	46	40	1	1	66	73	1	40	0.03	70	36	18.08	1	1
